id,full_name,first_name,last_name,is_active,in_boxscore,nb_appearances
78097,Charlie Scott,Charlie,Scott,False,False,0
192,Dennis Scott,Dennis,Scott,False,False,0
1109,James Scott,James,Scott,False,False,0
203118,Mike Scott,Mike,Scott,False,True,93
78100,Ray Scott,Ray,Scott,False,False,0
1035,Shawnelle Scott,Shawnelle,Scott,False,False,0
1630286,Trevon Scott,Trevon,Scott,False,False,0
1630206,Jay Scrubb,Jay,Scrubb,False,False,0
78102,Carey Scurry,Carey,Scurry,False,False,0
1631220,Dereon Seabron,Dereon,Seabron,False,False,0
78103,Bruce Seals,Bruce,Seals,False,False,0
1578,Shea Seals,Shea,Seals,False,False,0
907,Malik Sealy,Malik,Sealy,False,False,0
78105,Ed Searcy,Ed,Searcy,False,False,0
78106,Ken Sears,Ken,Sears,False,False,0
78107,Wayne See,Wayne,See,False,False,0
200757,Thabo Sefolosha,Thabo,Sefolosha,False,True,124
938,Rony Seikaly,Rony,Seikaly,False,False,0
78109,Glen Selbo,Glen,Selbo,False,False,0
202729,Josh Selby,Josh,Selby,False,False,0
1627782,Wayne Selden,Wayne,Selden,False,False,0
78110,Brad Sellers,Brad,Sellers,False,False,0
78111,Phil Sellers,Phil,Sellers,False,False,0
78112,Rollie Seltz,Rollie,Seltz,False,False,0
78113,Frank Selvy,Frank,Selvy,False,False,0
78114,Jim Seminoff,Jim,Seminoff,False,False,0
200754,Mouhamed Sene,Mouhamed,Sene,False,False,0
78115,George Senesky,George,Senesky,False,False,0
1630578,Alperen Sengun,Alperen,Sengun,True,False,0
1641729,Brice Sensabaugh,Brice,Sensabaugh,True,False,0
202338,Kevin Seraphin,Kevin,Seraphin,False,True,118
1738,Ansu Sesay,Ansu,Sesay,False,False,0
201196,Ramon Sessions,Ramon,Sessions,False,True,119
78116,Tom Sewell,Tom,Sewell,False,False,0
1629012,Collin Sexton,Collin,Sexton,True,False,0
78117,Paul Seymour,Paul,Seymour,False,False,0
78118,Nick Shaback,Nick,Shaback,False,False,0
1593,Charles Shackleford,Charles,Shackleford,False,False,0
78120,Carl Shaeffer,Carl,Shaeffer,False,False,0
78121,Lee Shaffer,Lee,Shaffer,False,False,0
201203,Mustafa Shakur,Mustafa,Shakur,False,False,0
1629013,Landry Shamet,Landry,Shamet,True,False,0
1539,God Shammgod,God,Shammgod,False,False,0
78123,Earl Shannon,Earl,Shannon,False,False,0
78124,Howie Shannon,Howie,Shannon,False,False,0
1630545,Terrence Shannon Jr.,Terrence,Shannon Jr.,True,False,0
78125,Charlie Share,Charlie,Share,False,False,0
78126,Bill Sharman,Bill,Sharman,False,False,0
1630549,Day'Ron Sharpe,Day'Ron,Sharpe,True,False,0
1631101,Shaedon Sharpe,Shaedon,Sharpe,True,False,0
201594,Walter Sharpe,Walter,Sharpe,False,False,0
1117,John Shasky,John,Shasky,False,False,0
78128,Ron Shavlik,Ron,Shavlik,False,False,0
216,Brian Shaw,Brian,Shaw,False,False,0
1745,Casey Shaw,Casey,Shaw,False,False,0
1629621,Marial Shayok,Marial,Shayok,False,False,0
78130,Bob Shea,Bob,Shea,False,False,0
1642347,Jamal Shead,Jamal,Shead,True,False,0
78131,Fred Sheffield,Fred,Sheffield,False,False,0
78132,Craig Shelton,Craig,Shelton,False,False,0
78133,Lonnie Shelton,Lonnie,Shelton,False,False,0
203129,Tornike Shengelia,Tornike,Shengelia,False,False,0
1641767,Ben Sheppard,Ben,Sheppard,True,False,0
1852,Jeff Sheppard,Jeff,Sheppard,False,False,0
1642263,Reed Sheppard,Reed,Sheppard,True,False,0
78135,Steve Sheppard,Steve,Sheppard,False,False,0
78136,Edmund Sherod,Edmund,Sherod,False,False,0
78653,Charlie Shipp,Charlie,Shipp,False,False,0
2321,Paul Shirley,Paul,Shirley,False,False,0
78138,Gene Short,Gene,Short,False,False,0
78139,Purvis Short,Purvis,Short,False,False,0
78140,Dexter Shouse,Dexter,Shouse,False,False,0
78141,Dick Shrider,Dick,Shrider,False,False,0
78142,Gene Shue,Gene,Shue,False,False,0
78143,John Shumate,John,Shumate,False,False,0
202697,Iman Shumpert,Iman,Shumpert,False,True,124
203144,Alexey Shved,Alexey,Shved,False,False,0
1627783,Pascal Siakam,Pascal,Siakam,True,True,47
1626296,Jordan Sibert,Jordan,Sibert,False,False,0
78144,Sam Sibert,Sam,Sibert,False,False,0
78145,Mark Sibley,Mark,Sibley,False,False,0
78146,Jerry Sichting,Jerry,Sichting,False,False,0
78147,Larry Siegfried,Larry,Siegfried,False,False,0
78148,Ralph Siewert,Ralph,Siewert,False,False,0
78149,Jack Sikma,Jack,Sikma,False,False,0
78150,James Silas,James,Silas,False,False,0
78151,Paul Silas,Paul,Silas,False,False,0
202918,Xavier Silas,Xavier,Silas,False,False,0
202081,Garret Siler,Garret,Siler,False,False,0
78152,Mike Silliman,Mike,Silliman,False,False,0
1629735,Chris Silva,Chris,Silva,False,False,0
101134,Wayne Simien,Wayne,Simien,False,False,0
1627732,Ben Simmons,Ben,Simmons,True,False,0
2250,Bobby Simmons,Bobby,Simmons,False,False,0
200759,Cedric Simmons,Cedric,Simmons,False,False,0
78153,Connie Simmons,Connie,Simmons,False,False,0
78154,Johnny Simmons,Johnny,Simmons,False,False,0
203613,Jonathon Simmons,Jonathon,Simmons,False,True,105
1628424,Kobi Simmons,Kobi,Simmons,False,False,0
1489,Lionel Simmons,Lionel,Simmons,False,False,0
1750,Miles Simon,Miles,Simon,False,False,0
1630250,Marko Simonovic,Marko,Simonovic,False,False,0
1629014,Anfernee Simons,Anfernee,Simons,True,False,0
54,Dickey Simpkins,Dickey,Simpkins,False,False,0
202067,Diamon Simpson,Diamon,Simpson,False,False,0
1642354,KJ Simpson,KJ,Simpson,True,False,0
78157,Ralph Simpson,Ralph,Simpson,False,False,0
1630285,Zavier Simpson,Zavier,Simpson,False,False,0
1591,Alvin Sims,Alvin,Sims,False,False,0
78160,Bob Sims,Bob,Sims,False,False,0
201235,Courtney Sims,Courtney,Sims,False,False,0
78159,Doug Sims,Doug,Sims,False,False,0
203156,Henry Sims,Henry,Sims,False,True,15
1630579,Jericho Sims,Jericho,Sims,True,False,0
78161,Scott Sims,Scott,Sims,False,False,0
202713,Kyle Singler,Kyle,Singler,False,True,140
201606,Sean Singletary,Sean,Singletary,False,False,0
202698,Chris Singleton,Chris,Singleton,False,False,0
101189,James Singleton,James,Singleton,False,False,0
78162,Mckinley Singleton,Mckinley,Singleton,False,False,0
78163,Zeke Sinicola,Zeke,Sinicola,False,False,0
1629686,Deividas Sirvydis,Deividas,Sirvydis,False,False,0
78164,Charlie Sitton,Charlie,Sitton,False,False,0
203491,Peyton Siva,Peyton,Siva,False,False,0
1631376,Dmytro Skapintsev,Dmytro,Skapintsev,False,False,0
101,Scott Skiles,Scott,Skiles,False,False,0
78167,Al Skinner,Al,Skinner,False,False,0
1730,Brian Skinner,Brian,Skinner,False,False,0
78168,Talvin Skinner,Talvin,Skinner,False,False,0
78169,Whitey Skoog,Whitey,Skoog,False,False,0
78170,Jeff Slade,Jeff,Slade,False,False,0
1073,Reggie Slater,Reggie,Slater,False,False,0
78171,Jim Slaughter,Jim,Slaughter,False,False,0
78172,Jose Slaughter,Jose,Slaughter,False,False,0
1641771,Jalen Slawson,Jalen,Slawson,False,False,0
2447,Tamar Slay,Tamar,Slay,False,False,0
202388,Donald Sloan,Donald,Sloan,False,True,69
78173,Jerry Sloan,Jerry,Sloan,False,False,0
101166,Uros Slokar,Uros,Slokar,False,False,0
78174,Tom Sluby,Tom,Sluby,False,False,0
1629346,Alen Smailagic,Alen,Smailagic,False,False,0
1630606,Javonte Smart,Javonte,Smart,False,False,0
78175,Keith Smart,Keith,Smart,False,False,0
203935,Marcus Smart,Marcus,Smart,True,True,97
78176,Belus Smawley,Belus,Smawley,False,False,0
78177,Jack Smiley,Jack,Smiley,False,False,0
78178,Adrian Smith,Adrian,Smith,False,False,0
78207,Bill Smith,Bill,Smith,False,False,0
78209,Bill Smith,Bill,Smith,False,False,0
78202,Bingo Smith,Bingo,Smith,False,False,0
78203,Bobby Smith,Bobby,Smith,False,False,0
293,Charles Smith,Charles,Smith,False,False,0
1520,Charles Smith,Charles,Smith,False,False,0
78179,Charles Smith,Charles,Smith,False,False,0
1814,Chris Smith,Chris,Smith,False,False,0
203147,Chris Smith,Chris,Smith,False,False,0
78181,Clinton Smith,Clinton,Smith,False,False,0
200783,Craig Smith,Craig,Smith,False,False,0
78182,Deb Smith,Deb,Smith,False,False,0
78183,Derek Smith,Derek,Smith,False,False,0
78184,Don Smith,Don,Smith,False,False,0
78185,Donald Smith,Donald,Smith,False,False,0
2764,Donta Smith,Donta,Smith,False,False,0
475,Doug Smith,Doug,Smith,False,False,0
1630696,Dru Smith,Dru,Smith,True,False,0
78187,Ed Smith,Ed,Smith,False,False,0
78188,Elmore Smith,Elmore,Smith,False,False,0
78189,Garfield Smith,Garfield,Smith,False,False,0
78190,Greg Smith,Greg,Smith,False,False,0
202962,Greg Smith,Greg,Smith,False,True,22
202397,Ish Smith,Ish,Smith,False,True,121
2747,JR Smith,JR,Smith,False,True,137
2074,Jabari Smith,Jabari,Smith,False,False,0
1630188,Jalen Smith,Jalen,Smith,True,False,0
201160,Jason Smith,Jason,Smith,False,True,118
202536,Jerry Smith,Jerry,Smith,False,False,0
78191,Jim Smith,Jim,Smith,False,False,0
693,Joe Smith,Joe,Smith,False,False,0
2746,Josh Smith,Josh,Smith,False,True,74
78192,Keith Smith,Keith,Smith,False,False,0
181,Kenny Smith,Kenny,Smith,False,False,0
78194,Labradford Smith,Labradford,Smith,False,False,0
78195,Larry Smith,Larry,Smith,False,False,0
1910,Leon Smith,Leon,Smith,False,False,0
63,Michael Smith,Michael,Smith,False,False,0
78197,Michael Smith,Michael,Smith,False,False,0
2065,Mike Smith,Mike,Smith,False,False,0
202701,Nolan Smith,Nolan,Smith,False,False,0
78198,Otis Smith,Otis,Smith,False,False,0
78199,Phil Smith,Phil,Smith,False,False,0
78200,Randy Smith,Randy,Smith,False,False,0
78201,Reggie Smith,Reggie,Smith,False,False,0
78204,Robert Smith,Robert,Smith,False,False,0
203893,Russ Smith,Russ,Smith,False,True,31
78205,Sammy Smith,Sammy,Smith,False,False,0
120,Steven Smith,Steven,Smith,False,False,0
200848,Steven Smith,Steven,Smith,False,False,0
1478,Stevin Smith,Stevin,Smith,False,False,0
1631173,Terquavion Smith,Terquavion,Smith,False,False,0
2604,Theron Smith,Theron,Smith,False,False,0
1642449,Tolu Smith,Tolu,Smith,True,False,0
380,Tony Smith,Tony,Smith,False,False,0
1641890,Tyler Smith,Tyler,Smith,True,False,0
78208,Willie Smith,Willie,Smith,False,False,0
1629015,Zhaire Smith,Zhaire,Smith,False,False,0
1628372,Dennis Smith Jr.,Dennis,Smith Jr.,False,False,0
1631095,Jabari Smith Jr.,Jabari,Smith Jr.,True,False,0
1641733,Nick Smith Jr.,Nick,Smith Jr.,True,False,0
22,Rik Smits,Rik,Smits,False,False,0
1091,Mike Smrek,Mike,Smrek,False,False,0
78212,Joe Smyth,Joe,Smyth,False,False,0
1630270,Xavier Sneed,Xavier,Sneed,False,False,0
203503,Tony Snell,Tony,Snell,False,True,113
727,Eric Snow,Eric,Snow,False,False,0
78213,Dick Snyder,Dick,Snyder,False,False,0
2745,Kirk Snyder,Kirk,Snyder,False,False,0
78214,George Sobek,George,Sobek,False,False,0
78215,Ricky Sobers,Ricky,Sobers,False,False,0
78216,Ron Sobie,Ron,Sobie,False,False,0
1631110,Jeremy Sochan,Jeremy,Sochan,True,False,0
78217,Mike Sojourner,Mike,Sojourner,False,False,0
2226,Will Solomon,Will,Solomon,False,False,0
78219,Willie Somerset,Willie,Somerset,False,False,0
2443,Darius Songaila,Darius,Songaila,False,False,0
78220,Dave Sorenson,Dave,Sorenson,False,False,0
203480,James Southerland,James,Southerland,False,False,0
78221,Gino Sovran,Gino,Sovran,False,False,0
2776,Pape Sow,Pape,Sow,False,False,0
1629034,Ray Spalding,Ray,Spalding,False,False,0
78222,Jim Spanarkel,Jim,Spanarkel,False,False,0
2779,Vassilis Spanoulis,Vassilis,Spanoulis,False,False,0
78223,Guy Sparrow,Guy,Sparrow,False,False,0
600009,Rory Sparrow,Rory,Sparrow,False,False,0
78225,Odie Spears,Odie,Spears,False,False,0
78226,Art Spector,Art,Spector,False,False,0
201578,Marreese Speights,Marreese,Speights,False,True,160
1629016,Omari Spellman,Omari,Spellman,False,False,0
78227,Andre Spencer,Andre,Spencer,False,False,0
1642285,Cam Spencer,Cam,Spencer,True,False,0
771,Elmore Spencer,Elmore,Spencer,False,False,0
280,Felton Spencer,Felton,Spencer,False,False,0
1630311,Pat Spencer,Pat,Spencer,True,False,0
78230,Lou Spicer,Lou,Spicer,False,False,0
78231,Craig Spitzer,Craig,Spitzer,False,False,0
201168,Tiago Splitter,Tiago,Splitter,False,True,31
78232,Art Spoelstra,Art,Spoelstra,False,False,0
84,Latrell Sprewell,Latrell,Sprewell,False,False,0
78233,Larry Spriggs,Larry,Spriggs,False,False,0
1630531,Jaden Springer,Jaden,Springer,True,False,0
78234,Jim Springer,Jim,Springer,False,False,0
78235,Jim Spruill,Jim,Spruill,False,False,0
1756,Ryan Stack,Ryan,Stack,False,False,0
711,Jerry Stackhouse,Jerry,Stackhouse,False,False,0
78237,Kevin Stacom,Kevin,Stacom,False,False,0
78238,Dave Stallworth,Dave,Stallworth,False,False,0
78239,Isaac Stallworth,Isaac,Stallworth,False,False,0
78240,Ed Stanczak,Ed,Stanczak,False,False,0
1630199,Cassius Stanley,Cassius,Stanley,False,False,0
78241,Terence Stansbury,Terence,Stansbury,False,False,0
317,John Starks,John,Starks,False,False,0
78243,Keith Starr,Keith,Starr,False,False,0
203917,Nik Stauskas,Nik,Stauskas,False,True,116
78244,Larry Staverman,Larry,Staverman,False,False,0
78245,Larry Steele,Larry,Steele,False,False,0
1099,Matt Steigenga,Matt,Steigenga,False,False,0
1735,Vladimir Stepania,Vladimir,Stepania,False,False,0
203474,DJ Stephens,DJ,Stephens,False,False,0
78247,Everette Stephens,Everette,Stephens,False,False,0
78249,Jack Stephens,Jack,Stephens,False,False,0
1086,Joe Stephens,Joe,Stephens,False,False,0
202362,Lance Stephenson,Lance,Stephenson,False,True,87
1627293,Alex Stepheson,Alex,Stepheson,False,True,12
78250,Brook Steppe,Brook,Steppe,False,False,0
78251,Barry Stevens,Barry,Stevens,False,False,0
1641815,Isaiah Stevens,Isaiah,Stevens,True,False,0
1630205,Lamar Stevens,Lamar,Stevens,True,False,0
78252,Wayne Stevens,Wayne,Stevens,False,False,0
2052,DeShawn Stevenson,DeShawn,Stevenson,False,False,0
1630597,DJ Stewart,DJ,Stewart,False,False,0
78253,Dennis Stewart,Dennis,Stewart,False,False,0
1630191,Isaiah Stewart,Isaiah,Stewart,True,False,0
1529,Kebu Stewart,Kebu,Stewart,False,False,0
1125,Larry Stewart,Larry,Stewart,False,False,0
1565,Michael Stewart,Michael,Stewart,False,False,0
78256,Norm Stewart,Norm,Stewart,False,False,0
201880,Greg Stiemsma,Greg,Stiemsma,False,False,0
78257,Steve Stipanovich,Steve,Stipanovich,False,False,0
179,Bryant Stith,Bryant,Stith,False,False,0
78259,Sam Stith,Sam,Stith,False,False,0
78260,Tom Stith,Tom,Stith,False,False,0
78261,Alex Stivrins,Alex,Stivrins,False,False,0
204065,David Stockton,David,Stockton,False,False,0
304,John Stockton,John,Stockton,False,False,0
978,Peja Stojakovic,Peja,Stojakovic,False,False,0
1055,Ed Stokes,Ed,Stokes,False,False,0
78264,Greg Stokes,Greg,Stokes,False,False,0
203950,Jarnell Stokes,Jarnell,Stokes,False,True,30
600016,Maurice Stokes,Maurice,Stokes,False,False,0
78266,Art Stolkey,Art,Stolkey,False,False,0
1627754,Diamond Stone,Diamond,Stone,False,True,20
202933,Julyan Stone,Julyan,Stone,False,False,0
2852,Awvee Storey,Awvee,Storey,False,False,0
757,Damon Stoudamire,Damon,Stoudamire,False,False,0
101136,Salim Stoudamire,Salim,Stoudamire,False,False,0
2405,Amar'e Stoudemire,Amar'e,Stoudemire,False,True,74
78267,Paul Stovall,Paul,Stovall,False,False,0
201199,DJ Strawberry,DJ,Strawberry,False,False,0
78268,Joe Strawder,Joe,Strawder,False,False,0
1631124,Julian Strawther,Julian,Strawther,True,False,0
78269,Bill Stricker,Bill,Stricker,False,False,0
1065,Erick Strickland,Erick,Strickland,False,False,0
1110,Mark Strickland,Mark,Strickland,False,False,0
393,Rod Strickland,Rod,Strickland,False,False,0
78270,Roger Strickland,Roger,Strickland,False,False,0
78271,John Stroeder,John,Stroeder,False,False,0
400,Derek Strong,Derek,Strong,False,False,0
78273,Lamont Strothers,Lamont,Strothers,False,False,0
78274,John Stroud,John,Stroud,False,False,0
1629622,Max Strus,Max,Strus,True,False,0
201155,Rodney Stuckey,Rodney,Stuckey,False,True,92
78275,Gene Stump,Gene,Stump,False,False,0
78276,Stan Stutz,Stan,Stutz,False,False,0
1630591,Jalen Suggs,Jalen,Suggs,True,False,0
78277,Gary Suiter,Gary,Suiter,False,False,0
203096,Jared Sullinger,Jared,Sullinger,False,True,75
201969,DaJuan Summers,DaJuan,Summers,False,False,0
1628410,Edmond Sumner,Edmond,Sumner,False,False,0
78654,Barry Sumpter,Barry,Sumpter,False,False,0
201180,Sun Yue,,Sun Yue,False,False,0
78278,Don Sunderlage,Don,Sunderlage,False,False,0
1743,Bruno Sundov,Bruno,Sundov,False,False,0
78279,Jon Sundvold,Jon,Sundvold,False,False,0
682,Bob Sura,Bob,Sura,False,False,0
78280,Dick Surhoff,Dick,Surhoff,False,False,0
78281,Dane Suttle,Dane,Suttle,False,False,0
357,Greg Sutton,Greg,Sutton,False,False,0
78283,Bennie Swain,Bennie,Swain,False,False,0
1628403,Caleb Swanigan,Caleb,Swanigan,False,False,0
78284,Norm Swanson,Norm,Swanson,False,False,0
78285,Dan Swartz,Dan,Swartz,False,False,0
2552,Michael Sweetney,Michael,Sweetney,False,False,0
1631306,Cole Swider,Cole,Swider,True,False,0
2741,Robert Swift,Robert,Swift,False,False,0
2031,Stromile Swift,Stromile,Swift,False,False,0
78286,Aaron Swinson,Aaron,Swinson,False,False,0
1628591,Craig Sword,Craig,Sword,False,False,0
202377,Pape Sy,Pape,Sy,False,False,0
78287,Wallace Sydnor,Wallace,Sydnor,False,False,0
1626208,Keifer Sykes,Keifer,Sykes,False,False,0
1132,Larry Sykes,Larry,Sykes,False,False,0
1136,Brett Szabo,Brett,Szabo,False,False,0
1887,Wally Szczerbiak,Wally,Szczerbiak,False,False,0
440,Zan Tabak,Zan,Tabak,False,False,0
2657,Yuta Tabuse,Yuta,Tabuse,False,False,0
101147,Chris Taft,Chris,Taft,False,False,0
78291,Sid Tannenbaum,Sid,Tannenbaum,False,False,0
1434,Dragan Tarlac,Dragan,Tarlac,False,False,0
78293,Roy Tarpley,Roy,Tarpley,False,False,0
1630256,Jae'Sean Tate,Jae'Sean,Tate,True,False,0
78294,Earl Tatum,Earl,Tatum,False,False,0
1628369,Jayson Tatum,Jayson,Tatum,True,False,0
204002,Edy Tavares,Edy,Tavares,False,True,27
78295,Anthony Taylor,Anthony,Taylor,False,False,0
78296,Brian Taylor,Brian,Taylor,False,False,0
101182,Donell Taylor,Donell,Taylor,False,False,0
78298,Fred Taylor,Fred,Taylor,False,False,0
1627819,Isaiah Taylor,Isaiah,Taylor,False,False,0
78297,Jay Taylor,Jay,Taylor,False,False,0
78299,Jeff Taylor,Jeff,Taylor,False,False,0
203106,Jeffery Taylor,Jeffery,Taylor,False,False,0
201966,Jermaine Taylor,Jermaine,Taylor,False,False,0
1511,Johnny Taylor,Johnny,Taylor,False,False,0
78301,Leonard Taylor,Leonard,Taylor,False,False,0
1508,Maurice Taylor,Maurice,Taylor,False,False,0
201446,Mike Taylor,Mike,Taylor,False,False,0
78302,Roland Taylor,Roland,Taylor,False,False,0
1630678,Terry Taylor,Terry,Taylor,True,False,0
203116,Tyshawn Taylor,Tyshawn,Taylor,False,False,0
78303,Vince Taylor,Vince,Taylor,False,False,0
78304,Terry Teagle,Terry,Teagle,False,False,0
201952,Jeff Teague,Jeff,Teague,False,True,127
203104,Marquis Teague,Marquis,Teague,False,False,0
203141,Mirza Teletovic,Mirza,Teletovic,False,True,117
2742,Sebastian Telfair,Sebastian,Telfair,False,False,0
202066,Garrett Temple,Garrett,Temple,True,True,119
1628462,Milos Teodosic,Milos,Teodosic,False,False,0
78305,Ira Terrell,Ira,Terrell,False,False,0
1629123,Jared Terrell,Jared,Terrell,False,False,0
78307,Carlos Terry,Carlos,Terry,False,False,0
78306,Chuck Terry,Chuck,Terry,False,False,0
78308,Claude Terry,Claude,Terry,False,False,0
1631207,Dalen Terry,Dalen,Terry,True,False,0
1629150,Emanuel Terry,Emanuel,Terry,False,False,0
1891,Jason Terry,Jason,Terry,False,True,115
1630179,Tyrell Terry,Tyrell,Terry,False,False,0
1630257,Jon Teske,Jon,Teske,False,False,0
201934,Hasheem Thabeet,Hasheem,Thabeet,False,False,0
78309,Tom Thacker,Tom,Thacker,False,False,0
1628464,Daniel Theis,Daniel,Theis,True,False,0
78310,Reggie Theus,Reggie,Theus,False,False,0
78311,Peter Thibeaux,Peter,Thibeaux,False,False,0
78312,Bill Thieben,Bill,Thieben,False,False,0
78313,Justus Thigpen,Justus,Thigpen,False,False,0
78314,David Thirdkill,David,Thirdkill,False,False,0
203519,Adonis Thomas,Adonis,Thomas,False,False,0
2873,Billy Thomas,Billy,Thomas,False,False,0
1630271,Brodric Thomas,Brodric,Thomas,False,False,0
1630560,Cam Thomas,Cam,Thomas,True,False,0
1063,Carl Thomas,Carl,Thomas,False,False,0
78316,Charles Thomas,Charles,Thomas,False,False,0
2041,Etan Thomas,Etan,Thomas,False,False,0
78317,Irving Thomas,Irving,Thomas,False,False,0
202738,Isaiah Thomas,Isaiah,Thomas,False,True,120
78318,Isiah Thomas,Isiah,Thomas,False,False,0
1975,Jamel Thomas,Jamel,Thomas,False,False,0
2839,James Thomas,James,Thomas,False,False,0
78320,Jim Thomas,Jim,Thomas,False,False,0
78321,Joe Thomas,Joe,Thomas,False,False,0
1519,John Thomas,John,Thomas,False,False,0
1903,Kenny Thomas,Kenny,Thomas,False,False,0
1629017,Khyri Thomas,Khyri,Thomas,False,False,0
703,Kurt Thomas,Kurt,Thomas,False,False,0
202498,Lance Thomas,Lance,Thomas,False,True,95
202952,Malcolm Thomas,Malcolm,Thomas,False,False,0
1629744,Matt Thomas,Matt,Thomas,False,False,0
78322,Terry Thomas,Terry,Thomas,False,False,0
1501,Tim Thomas,Tim,Thomas,False,False,0
200748,Tyrus Thomas,Tyrus,Thomas,False,False,0
202717,Trey Thompkins,Trey,Thompkins,False,False,0
1641708,Amen Thompson,Amen,Thompson,True,False,0
1641709,Ausar Thompson,Ausar,Thompson,True,False,0
78323,Bernard Thompson,Bernard,Thompson,False,False,0
1631,Billy Thompson,Billy,Thompson,False,False,0
240,Brooks Thompson,Brooks,Thompson,False,False,0
78325,Corny Thompson,Corny,Thompson,False,False,0
78326,David Thompson,David,Thompson,False,False,0
101159,Dijon Thompson,Dijon,Thompson,False,False,0
1630679,Ethan Thompson,Ethan,Thompson,True,False,0
78327,George Thompson,George,Thompson,False,False,0
203138,Hollis Thompson,Hollis,Thompson,False,True,114
201574,Jason Thompson,Jason,Thompson,False,True,95
78328,John Thompson,John,Thompson,False,False,0
78329,Kevin Thompson,Kevin,Thompson,False,False,0
202691,Klay Thompson,Klay,Thompson,True,True,155
78,LaSalle Thompson,LaSalle,Thompson,False,False,0
78331,Mychal Thompson,Mychal,Thompson,False,False,0
202814,Mychel Thompson,Mychel,Thompson,False,False,0
78332,Paul Thompson,Paul,Thompson,False,False,0
78333,Stephen Thompson,Stephen,Thompson,False,False,0
202684,Tristan Thompson,Tristan,Thompson,True,True,147
1630550,JT Thor,JT,Thor,True,False,0
78335,Rod Thorn,Rod,Thorn,False,False,0
201154,Al Thornton,Al,Thornton,False,False,0
738,Bob Thornton,Bob,Thornton,False,False,0
201977,Marcus Thornton,Marcus,Thornton,False,True,113
1628414,Sindarius Thornwell,Sindarius,Thornwell,False,False,0
901,Otis Thorpe,Otis,Thorpe,False,False,0
9,Sedale Threatt,Sedale,Threatt,False,False,0
600001,Nate Thurmond,Nate,Thurmond,False,False,0
78340,Mel Thurston,Mel,Thurston,False,False,0
1629680,Matisse Thybulle,Matisse,Thybulle,True,False,0
78341,Howard Tidrick,Howard,Tidrick,False,False,0
78342,Dan Tieman,Dan,Tieman,False,False,0
1629681,Killian Tillie,Killian,Tillie,False,False,0
78343,Darren Tillis,Darren,Tillis,False,False,0
1630214,Xavier Tillman,Xavier,Tillman,True,False,0
1631166,Drew Timme,Drew,Timme,True,False,0
78344,Jack Tingle,Jack,Tingle,False,False,0
2224,Jamaal Tinsley,Jamaal,Tinsley,False,False,0
47,Wayman Tisdale,Wayman,Tisdale,False,False,0
1627861,Mike Tobey,Mike,Tobey,False,False,0
1630225,Isaiah Todd,Isaiah,Todd,False,False,0
78346,Marko Todorovich,Marko,Todorovich,False,False,0
78348,Ray Tolbert,Ray,Tolbert,False,False,0
78347,Tom Tolbert,Tom,Tolbert,False,False,0
201229,Anthony Tolliver,Anthony,Tolliver,False,True,118
78349,Dean Tolson,Dean,Tolson,False,False,0
78350,Rudy Tomjanovich,Rudy,Tomjanovich,False,False,0
1641772,Nae'Qwan Tomlin,Nae'Qwan,Tomlin,True,False,0
78351,Andrew Toney,Andrew,Toney,False,False,0
78352,Sedric Toney,Sedric,Toney,False,False,0
78353,Andy Tonkovich,Andy,Tonkovich,False,False,0
342,Andy Toolson,Andy,Toolson,False,False,0
78355,Jack Toomay,Jack,Toomay,False,False,0
78356,Bernard Toone,Bernard,Toone,False,False,0
1642260,Nikola Topić,Nikola,Topić,True,False,0
1631210,Jacob Toppin,Jacob,Toppin,True,False,0
1630167,Obi Toppin,Obi,Toppin,True,False,0
78357,Irv Torgoff,Irv,Torgoff,False,False,0
78358,Gene Tormohlen,Gene,Tormohlen,False,False,0
2351,Oscar Torres,Oscar,Torres,False,False,0
1629308,Juan Toscano-Anderson,Juan,Toscano-Anderson,False,False,0
78359,Bill Tosheff,Bill,Tosheff,False,False,0
78360,Bob Tough,Bob,Tough,False,False,0
1626253,Axel Toupane,Axel,Toupane,False,True,21
78361,Monte Towe,Monte,Towe,False,False,0
700,Keith Tower,Keith,Tower,False,False,0
78363,William Towery,William,Towery,False,False,0
78364,Linton Townes,Linton,Townes,False,False,0
1626157,Karl-Anthony Towns,Karl-Anthony,Towns,True,True,120
78365,Raymond Townsend,Raymond,Townsend,False,False,0
1642422,Armel Traoré,Armel,Traoré,True,False,0
78366,George Trapp,George,Trapp,False,False,0
78367,John Trapp,John,Trapp,False,False,0
1631247,Luke Travers,Luke,Travers,True,False,0
1714,Robert Traylor,Robert,Traylor,False,False,0
718,Gary Trent,Gary,Trent,False,False,0
1629018,Gary Trent Jr.,Gary,Trent Jr.,True,False,0
2244,Jeff Trepagnier,Jeff,Trepagnier,False,False,0
78651,John Tresvant,John,Tresvant,False,False,0
1629019,Allonzo Trier,Allonzo,Trier,False,False,0
78368,Dick Triptow,Dick,Triptow,False,False,0
78369,Kelly Tripucka,Kelly,Tripucka,False,False,0
2456,Cezary Trybanski,Cezary,Trybanski,False,False,0
2054,Jake Tsakalidis,Jake,Tsakalidis,False,False,0
78370,John Tschogl,John,Tschogl,False,False,0
1631131,Oscar Tshiebwe,Oscar,Tshiebwe,True,False,0
78371,Lou Tsioropoulos,Lou,Tsioropoulos,False,False,0
2401,Nikoloz Tskitishvili,Nikoloz,Tskitishvili,False,False,0
78372,Al Tucker,Al,Tucker,False,False,0
